ds,yhat,yhat_lower,yhat_upper
2024-12-02,32.4777412685902,25.53283603701764,39.4908948725744
2024-12-03,33.33684573381121,26.208121625981267,39.971047049234194
2024-12-04,33.071399245518926,25.881876434543635,40.083268641871115
2024-12-05,33.14901604016131,26.80903141133553,40.235380166728774
2024-12-06,32.54138380130793,25.967640657694737,39.93365331635421
2024-12-07,33.50820091346958,26.579084543721635,40.80430679593414
2024-12-08,32.50449087825507,25.374195754132863,38.94964343289963
2024-12-09,32.48541817120439,25.470927349123986,39.17847678822209
2024-12-10,33.3445226364241,26.35435185358381,40.22381440359625
2024-12-11,33.07907614813178,26.38435302686272,40.349437791005066
2024-12-12,33.15669294277229,26.226284367954122,39.691993441927806
2024-12-13,32.54906070391825,25.598240595616428,39.979726117935094
2024-12-14,33.51587781608094,26.047909680160465,40.81885540724234
2024-12-15,32.5121677808693,25.750965589614704,39.42287698952412
2024-12-16,32.49309507381317,26.106121888343758,39.827332328986245
2024-12-17,33.35219953903452,26.2488266317084,40.196410255970896
2024-12-18,33.086753050742885,26.33249301648924,39.97667077814737
2024-12-19,33.16436984538328,26.377461099605668,39.59221237110037
2024-12-20,32.55673760588759,25.69537604706607,39.402202497564346
2024-12-21,33.5235547174074,26.77935138896171,41.17203511775478
2024-12-22,32.51984468155381,25.362005683699255,39.43006559614991
2024-12-23,32.500771973857574,25.52404321916732,39.6423732078803
2024-12-24,33.3598764384323,26.62251740434793,39.9320692784308
2024-12-25,33.0944299494993,26.121410243024574,40.23380067345706
2024-12-26,33.172046743498555,26.06594196401695,40.60075982923499
2024-12-27,32.56441450400323,25.361728860064364,39.39053146406553
2024-12-28,33.531231615523225,26.041193323701368,40.86538859156213
2024-12-29,32.52752157967127,25.89261599316611,39.26160202267004
2024-12-30,32.50844887197463,25.762294474778614,39.847260789367304
2024-12-31,33.36755333654559,26.659293572193786,40.30989718307445
2025-01-01,33.10210684761327,26.290190312743402,40.24676936894167
2025-01-02,33.17972364161241,26.17056105002562,40.24840883620052
2025-01-03,32.57209140211789,25.835446120038547,39.58709275992627
2025-01-04,33.53890851363795,26.668725016957396,40.6117401327758
2025-01-05,32.53519847778362,26.161532830155856,39.40241466809051
2025-01-06,32.5161257700863,25.337719423417106,39.32676567964142
2025-01-07,33.375230234663846,26.025850478061866,40.40163277378879
2025-01-08,33.10978374572895,25.985932749803705,40.12649573470595
2025-01-09,33.1874005397285,25.735418970726897,39.953746592253275
2025-01-10,32.57976830023255,25.65563673464838,39.23220707133958
2025-01-11,33.54658541175377,26.78201855354475,40.651828265429096
2025-01-12,32.54287537589835,25.725543323360192,39.38505020135041
2025-01-13,32.52380266854848,25.51320757838511,39.40475617397368
2025-01-14,33.382907133467384,26.283492953837605,40.03564042178829
2025-01-15,33.11746064487828,26.1963489644172,39.917127290558234
2025-01-16,33.19507743922284,26.020183958075393,40.37933595693343
2025-01-17,32.587445200073795,25.74390633713442,39.17865651436928
2025-01-18,33.554262311935545,27.051180698115164,40.91284999367863
2025-01-19,32.55055227642892,24.962954370585173,39.72919096674363
2025-01-20,32.53147956907707,25.126977310193833,39.40903131175139
2025-01-21,33.39058403399651,26.256233675000832,40.33592766278952
2025-01-22,33.125137545409856,25.88716991540756,40.48932609157648
2025-01-23,33.202754339753255,26.006557136663577,40.00749088228141
2025-01-24,32.59512210060429,25.49146180848178,39.11928867051471
2025-01-25,33.5619392124677,26.722470684106266,40.80662422000534
2025-01-26,32.55822917695949,25.521531912493938,39.05693949393926
2025-01-27,32.53915646960997,26.4677590750542,39.63859743114691
2025-01-28,33.398260934530605,26.6180293752828,40.09595305029377
2025-01-29,33.1328144459379,25.800165734318742,40.22631289087429
2025-01-30,33.21043124028367,26.72112741191057,40.24041934410933
2025-01-31,32.602799001133334,25.694470907613848,39.55788081099384
2025-02-01,33.56961611299778,26.312499318313158,40.374356878218826
2025-02-02,32.56590607748768,25.820660551922305,39.1870393351554
2025-02-03,32.54683337014017,26.215056146717004,39.90153012557718
2025-02-04,33.405937835056854,26.59134760333679,40.09403972904493
2025-02-05,33.140491347673084,25.85110452280503,39.65522858069352
2025-02-06,33.21810814321784,26.281494448764676,40.525738656832544
2025-02-07,32.61047590526948,25.26760949731386,39.03672535545385
2025-02-08,33.577293018336974,26.88684923329848,40.73761430054292
2025-02-09,32.57358298403005,25.69590097917595,39.731627704817356
2025-02-10,32.554510277881676,25.541346487936877,39.60731665005046
2025-02-11,33.41361474400413,26.420694582197974,40.35527960230991
2025-02-12,33.148168256616074,26.583115274258358,39.89156941564133
2025-02-13,33.22578505216073,26.31161323553156,40.618073312293646
2025-02-14,32.618152814213666,25.8354575730609,38.966591032285116
2025-02-15,33.584969927281826,26.736659676242976,41.31829302718466
2025-02-16,32.58125989297417,25.53100319949975,39.44472215604421
2025-02-17,32.56218718682507,25.91947997961124,39.460153291749066
2025-02-18,33.42129165294645,26.50980319633946,40.67822683513045
2025-02-19,33.15584516556085,26.04705375276691,40.445232318906335
2025-02-20,33.23346196110504,26.153392009356246,39.96440559222982
2025-02-21,32.62582972315637,25.519179993195955,39.36902289073722
2025-02-22,33.59264683622349,26.407655584375636,40.84595178403488
2025-02-23,32.58893680191792,25.462172919229364,39.66729602596284
2025-02-24,32.56986409577116,25.828134295302362,39.70528550128743
2025-02-25,33.428968561891246,26.148670831242228,40.435826156795656
2025-02-26,33.163522074505615,26.076617349542527,40.700332107799554
2025-02-27,33.24113887004944,26.531035248803338,40.3677194469221
2025-02-28,32.63350663317188,25.80041484469274,39.430866160842776
2025-03-01,33.600323747311016,26.84846933594104,40.06537564155646
2025-03-02,32.59661371407331,25.863260736302042,39.68814503449876
2025-03-03,32.577541008995574,25.965467703906846,39.69022370738969
2025-03-04,33.436645476189845,26.384565579545587,40.41892240162504
2025-03-05,33.17119898987485,26.4055713894101,40.15273463861671
2025-03-06,33.248815786492386,26.693396415174085,40.198756060381264
2025-03-07,32.64118354961492,25.53507159327079,39.587464699944704
2025-03-08,33.60800066375362,27.09058863181408,40.69581853220527
2025-03-09,32.60429063051403,25.47269902791829,39.532244156112675
2025-03-10,32.585217925441015,26.050578766748995,39.798428734438176
2025-03-11,33.44432239263399,25.958475843912506,40.13199960808404
2025-03-12,33.178875906318964,26.572822387141667,40.3612297855603
2025-03-13,33.25649270293462,26.481770616020665,40.10571337327619
2025-03-14,32.64886046605845,25.176644765321207,39.66119102188033
2025-03-15,33.615677580196724,26.61446459356457,40.89714678620916
2025-03-16,32.61196754695952,25.052956295911358,39.133860101241325
2025-03-17,32.592894841881055,25.7757084598712,39.580179213881415
2025-03-18,33.45199930907566,26.487682050084274,40.03521737599822
2025-03-19,33.186552822761314,26.404338184104386,40.10892623346716
2025-03-20,33.26416961937979,26.33559119180738,40.38282191506304
2025-03-21,32.65653738250149,25.50412847489404,40.08779708675747
2025-03-22,33.62335449663933,26.388156900968735,40.44044862856726
2025-03-23,32.61964446340024,25.383262083923377,39.66528077720916
2025-03-24,32.600571765006244,26.10608848837282,39.63209148102649
2025-03-25,33.45967623887931,26.400388750505613,40.190331439309205
2025-03-26,33.194229759244614,26.512359561498247,40.06415801414303
2025-03-27,33.27184656254174,26.4287637183714,40.21329008793643
2025-03-28,32.664214332344244,25.61384603383486,39.71186458560313
2025-03-29,33.631031453162024,26.42007589694538,40.25450206095399
2025-03-30,32.62732142660159,25.943611609904156,39.69262886934712
2025-03-31,32.6082487282056,25.796867956601634,39.40581377611713
2025-04-01,33.467353202079224,26.98290831018993,40.83214319173294
2025-04-02,33.2019067224452,26.5652616673836,39.75548499657385
2025-04-03,33.27952352574293,26.670843630263708,40.59028918362608
2025-04-04,32.67189129554552,25.757703080013687,39.37548944472636
2025-04-05,33.638708416362874,25.938164239180495,40.092310447287815
2025-04-06,32.63499838980566,25.667502581639788,39.66065240631451
2025-04-07,32.615925691406595,25.493005110393085,39.77142998601147
2025-04-08,33.47503016528408,26.58536003589563,40.71930415036519
2025-04-09,33.209583685647566,26.489090205396856,40.61368833588371
2025-04-10,33.287200488943405,26.275541811336005,40.30492923334955
2025-04-11,32.67956825874534,25.345951075201313,39.641742117928366
2025-04-12,33.64638537956531,27.04021031385654,40.63406233824071
2025-04-13,32.642675353007014,25.460291054721782,39.033161274336024
2025-04-14,32.62360265460757,25.841652911729074,40.07071306667078
2025-04-15,33.482707128484,26.352463318661492,41.105130113823066
2025-04-16,33.217260649742165,26.290088265779133,40.54171922012482
2025-04-17,33.29487745393202,26.259473594571467,40.477174708972385
2025-04-18,32.68724522462931,26.35416570316153,40.04901935878584
2025-04-19,33.65406234634084,26.597916339436495,40.73072266673867
2025-04-20,32.650352320678685,26.11262714352374,39.46508791756733
2025-04-21,32.63127962317564,25.868545039961763,39.834386506798666
2025-04-22,33.49038409794196,26.76308598905028,40.47800479902635
2025-04-23,33.22493761920298,26.48091323824782,39.96453554029887
2025-04-24,33.30255442339166,26.77614378181884,40.569255589733096
2025-04-25,32.694922194089536,26.018527504671006,40.33725926711005
2025-04-26,33.66173931580173,26.640068516839424,40.55524687440339
2025-04-27,32.65802929014122,25.786608485907095,39.556310123041676
2025-04-28,32.638956592637776,25.470528997952222,39.39922783993952
2025-04-29,33.49806106740281,26.896372202400162,40.34296127687686
2025-04-30,33.23261458866025,26.079617219664,40.0330673148588
2025-05-01,33.310231392851314,26.262840501423135,40.06782020002626
2025-05-02,32.70259916354927,25.496719646998983,39.82301360153554
2025-05-03,33.66941628525995,26.460591123941267,40.56967399737564
2025-05-04,32.66570625959865,25.770350581900352,39.644464323078665
2025-05-05,32.646633562097215,26.052626868448357,39.31812924215973
2025-05-06,33.505738036863654,26.91462348941053,40.82436206151078
2025-05-07,33.240291558121065,26.98364546347837,40.25734464781118
2025-05-08,33.317908362312465,26.9361988808381,40.09409288091086
2025-05-09,32.71027613300901,25.832551714943698,39.63398788042079
2025-05-10,33.677093254720845,27.3114411092563,40.625063578838656
2025-05-11,32.67338322906084,25.670005165300793,39.108031871164286
2025-05-12,32.65431053155665,25.853936121761237,39.19332500147149
2025-05-13,33.51341500632203,26.643200512161883,40.30126123618716
2025-05-14,33.24796852758011,26.28434542011146,40.61250677095938
2025-05-15,33.3255853317714,26.361373777522346,39.44988226981313
2025-05-16,32.71795310246923,25.933390058333945,39.174369558246866
2025-05-17,33.68477022418015,27.026428126449733,40.99692525239062
2025-05-18,32.68106019851826,25.829994791778145,39.450066646910145
2025-05-19,32.66198750101448,25.04586777220585,39.941398856277324
2025-05-20,33.52109197578246,26.77338102093236,40.588178681807
2025-05-21,33.25564549704093,26.536493542005843,40.388345717694115
2025-05-22,33.333262301231755,26.55687575373894,40.61740508819008
2025-05-23,32.72563007192945,25.67192000064033,39.72223797352532
2025-05-24,33.69244719363996,26.749068456033626,40.55131861280627
2025-05-25,32.68873716797807,26.1465237939356,39.867217762984865
2025-05-26,32.66966447047661,26.07592464933031,39.45453743752842
2025-05-27,33.52876894524084,26.46772157219991,40.2542701881539
2025-05-28,33.26332246649997,26.093960487212986,40.08414975000506
2025-05-29,33.34093927069069,25.699228421588586,40.70720368428724
2025-05-30,32.73330704138821,25.669517822965922,39.2699062528179
2025-05-31,33.70012416309926,26.57428471891551,41.157660059784256
2025-06-01,32.6964141374355,26.167608302256077,38.833762759399775
2025-06-02,32.67734143993336,25.730310606141607,40.0448486650634
2025-06-03,33.53644591470416,26.55009474955121,40.53167927617931
2025-06-04,33.27099943596073,26.49279984908676,40.21826619979674
2025-06-05,33.348616240150335,26.864883456182138,40.609250660626934
2025-06-06,32.74098401084795,25.80884455640331,39.69886112924838
2025-06-07,33.70780113256016,26.878272828456687,40.92493553975238
2025-06-08,32.7040911068953,25.364611484010563,39.44177037757122
2025-06-09,32.68501840939549,25.807289343333906,39.55359315322589
2025-06-10,33.54412288416253,26.256654084613537,40.224582373968694
2025-06-11,33.27867640541978,26.450488963985492,40.35778379962262
2025-06-12,33.35629320960927,26.23365486374093,40.21507997872276
2025-06-13,32.74866098030817,24.91205397770277,39.45881816584166
2025-06-14,33.71547810201787,26.56455955286885,40.70226620183343
2025-06-15,32.71176807635783,25.74173744580464,39.15863708480859
2025-06-16,32.69269537885062,26.022515966257437,40.249119077229544
2025-06-17,33.5517998536209,26.785943607573156,40.61871999488994
2025-06-18,33.28635337488059,26.074011154035958,40.16005691788146
2025-06-19,33.36397017906892,26.116830023930284,40.36436706373682
2025-06-20,32.75633794976596,25.195878783416557,39.22090733824126
2025-06-21,33.72315507147877,26.19194203260423,40.46863788486004
2025-06-22,32.71944504581763,26.000949808117937,39.93029782221424
2025-06-23,32.700372348312754,25.480675383321707,39.68609928011361
2025-06-24,33.559476823081745,26.64157449970816,40.82702342523497
2025-06-25,33.29403034433787,26.615681788866393,39.98876560509408
2025-06-26,33.37164714853009,26.3674232076084,40.23426541449428
2025-06-27,32.76401491922667,25.684010457974153,39.62847181425306
2025-06-28,33.73083204093967,26.79957857277543,40.76465775881291
2025-06-29,32.727122015275064,25.848177046827097,39.87015685360432
2025-06-30,32.70804931777219,25.573461286790987,39.071066062174694
2025-07-01,33.56715379253723,26.426840746026823,40.37455116752178
2025-07-02,33.30170731379869,26.31682844680185,40.2168334313124
2025-07-03,33.37932411799044,26.413206649113608,40.4636386200193
2025-07-04,32.771691888686405,25.677367161730857,39.26779980359305
2025-07-05,33.73850901039897,26.797294747029635,40.880315097380276
2025-07-06,32.734798984737246,25.43795081053161,39.85723474659083
2025-07-07,32.71572628723163,25.614299027908963,39.755643862362994
2025-07-08,33.574830762000545,26.968473369431603,40.6505388404159
2025-07-09,33.309384283259504,25.96210323264324,40.92046824963147
2025-07-10,33.38700108744938,26.61895371495741,40.197994756204814
2025-07-11,32.77936885814663,25.556474752086864,39.725542284221866
2025-07-12,33.74618597986037,27.019938938247087,40.6749621302314
2025-07-13,32.7424759541974,26.1038459621649,39.83134995829638
2025-07-14,32.72340325669107,26.107928385086932,39.6483820278819
2025-07-15,33.582507731458925,26.620061573969743,40.0380129998111
2025-07-16,33.31706125271854,26.648508631758375,40.4391065861607
2025-07-17,33.394678056910536,26.634115106160394,40.18916399334689
2025-07-18,32.78704582760685,26.06368156382504,38.82976179192984
2025-07-19,33.75386294931809,26.569227832665604,40.73257772892079
2025-07-20,32.750152923659584,25.80069424416653,40.01292451865394
2025-07-21,32.7310802261532,25.967040498967876,39.32407007572309
2025-07-22,33.59018470091977,26.326014302439553,40.41771479304451
2025-07-23,33.32473822218107,26.22034136884415,39.964057218461406
2025-07-24,33.40235502636947,26.43916741365331,40.76529537949563
2025-07-25,32.79472279706709,25.613656079343034,39.911618527881636
2025-07-26,33.761539918778986,26.891844671988817,41.222464042354346
2025-07-27,32.75782989311701,25.70495151240348,39.867602019972864
2025-07-28,32.73875719561102,25.692164314349526,39.596000071378064
2025-07-29,33.59786167038062,27.15392683540356,40.31404345643117
2025-07-30,33.33241519163658,26.127719739075342,40.456452113168574
2025-07-31,33.41003199582982,26.175985676101963,40.40773705119252
2025-08-01,32.802399766526825,25.799730354040022,39.46699241220339
2025-08-02,33.76921688823829,26.51108047701689,40.516382917811285
2025-08-03,32.76550686257444,25.794690262289226,39.3534241729695
2025-08-04,32.74643416507316,24.83948510798124,39.59831709182125
2025-08-05,33.60553863984146,26.72974367885112,40.54385260946106
2025-08-06,33.34009216109739,26.43503875768557,40.28186033600238
2025-08-07,33.41770896528876,26.389799694454567,40.34574630867646
2025-08-08,32.810076735985085,25.597257213556162,39.56871987856644
2025-08-09,33.7768938576976,26.81086820298691,40.59926067653645
2025-08-10,32.77318383203662,25.687099194143347,40.11793257688645
2025-08-11,32.75411113452991,25.966772956073992,39.45223908702606
2025-08-12,33.613215609299836,26.85241461556422,40.33402965548926
2025-08-13,33.34776913055815,26.25622808527439,40.08440026293712
2025-08-14,33.425385934747695,26.34217616107396,40.51861233506341
2025-08-15,32.81775370544482,26.255817918725914,39.834126338383655
2025-08-16,33.7845708271574,26.499562627933052,40.253982651582646
2025-08-17,32.78086080149405,26.20433154125046,40.37636089017439
2025-08-18,32.76178810399204,26.077152723774898,39.745106409486034
2025-08-19,33.6208925787578,26.6552949135457,40.694603877575865
2025-08-20,33.355446100018966,26.3549460035511,40.60270870240858
2025-08-21,33.43306290420805,26.955203315615886,40.297818054982855
2025-08-22,32.82543067490554,26.07009060851996,39.78519056826802
2025-08-23,33.7922477966167,26.466739895387203,40.566437737020934
2025-08-24,32.78853777095659,25.955698768056983,39.462965030309846
2025-08-25,32.76946507345417,25.613233680049728,39.4523194887288
2025-08-26,33.62856954821864,27.517790560949756,40.55191495073941
2025-08-27,33.363123069478014,26.344867667536406,40.798544061276026
2025-08-28,33.440739873666985,26.499273483526355,40.35664533883493
2025-08-29,32.83310764436528,26.014143300179548,39.958372287264424
2025-08-30,33.79992476607602,27.091951597328922,40.26865543193504
2025-08-31,32.79621474041401,26.246902518149724,39.42821148435485
2025-09-01,32.77714204291092,26.070743543672226,39.585055272583965
2025-09-02,33.63624651768197,26.492254960301747,40.60213376990753
2025-09-03,33.370800038937055,26.629521643087852,40.47715499507821
2025-09-04,33.44841684312814,26.161664035335086,40.55146328040232
2025-09-05,32.84078461382501,25.561654683507598,40.41330215013683
2025-09-06,33.80760173553691,26.67556077177066,41.268030836437795
2025-09-07,32.80389170987381,25.9541568742649,40.2123997216737
2025-09-08,32.78481901237305,26.05684401552408,39.87786085070564
2025-09-09,33.64392348713746,26.374934788457317,41.13949207737148
2025-09-10,33.3784770083961,26.879767841994443,40.157132559902585
2025-09-11,33.456093812587085,26.739609078805202,40.658971499861465
2025-09-12,32.84846158328377,26.04552743714146,39.90457673202338
2025-09-13,33.815278704994626,26.985098744917323,40.32932674950502
2025-09-14,32.81156867933362,26.396285978917714,39.99898406238286
2025-09-15,32.792495981830875,25.388326868807326,40.0319329026986
2025-09-16,33.6516004565983,26.892673499923198,40.694018424286895
2025-09-17,33.386153977856914,25.747796604566688,39.957556487108576
2025-09-18,33.46377078204673,26.707570442709066,39.82572598766979
2025-09-19,32.85613855274351,25.601656141359772,40.27216379885637
2025-09-20,33.82295567445602,26.87200827934146,40.45537984768792
2025-09-21,32.81924564879342,25.77902620831873,39.84846874855622
2025-09-22,32.80017295129301,25.695543067235064,39.74082721494023
2025-09-23,33.65927742605666,27.177900164241805,40.75749715427627
2025-09-24,33.39383094731419,26.243307553834683,40.59860176509447
2025-09-25,33.47144775150638,26.001080011342946,40.48799623994397
2025-09-26,32.86381552220423,26.04314447991427,39.89707402862826
2025-09-27,33.83063264391533,27.497032782533154,41.09244078163671
2025-09-28,32.826922618250855,25.57758000498247,40.02219760389737
2025-09-29,32.80784992074975,25.289440122951675,39.922473272369025
2025-09-30,33.666954395515035,26.444652930849024,40.224663565325784
2025-10-01,33.401507916776715,26.19797751588682,40.64879279740207
2025-10-02,33.47912472096603,26.62538409990065,40.70540956091057
2025-10-03,32.871492491663965,26.34539473365841,39.806785773452354
2025-10-04,33.838309613376225,26.930612109101503,41.000366352172
2025-10-05,32.834599587713036,25.69713798642274,39.64790307840019
2025-10-06,32.81552689020758,24.953407214901173,39.930565632483706
2025-10-07,33.67463136497836,26.681261643462683,40.5520906697563
2025-10-08,33.409184886235764,26.079997206507723,40.35589592775056
2025-10-09,33.486801690427185,26.59599806993266,40.32972937739182
2025-10-10,32.879169461124185,26.054958128448067,39.340724849037706
2025-10-11,33.84598658283712,26.92104197972243,41.33138449264524
2025-10-12,32.84227655717319,26.48877600094189,40.52454116976649
2025-10-13,32.82320385966701,26.052531414402264,39.93179572332039
2025-10-14,33.682308334436726,26.537583571179212,40.3707277130851
2025-10-15,33.41686185569658,26.25342394346929,39.908575035142356
2025-10-16,33.49447865988682,26.20128761447765,40.56352411879618
2025-10-17,32.88684643058245,25.583858737170566,40.02453704912255
2025-10-18,33.85366355229485,26.899783540636655,40.46188408111966
2025-10-19,32.849953526632994,26.093115634565176,39.68823194711917
2025-10-20,32.83088082912915,25.522770117618716,39.32031146779281
2025-10-21,33.68998530389758,26.55415558234671,40.13247924288484
2025-10-22,33.42453882515739,26.05289647281323,40.321132005768575
2025-10-23,33.50215562934576,26.972688729959902,40.78092421527408
2025-10-24,32.89452340004268,25.856827510638812,39.74780745289986
2025-10-25,33.86134052175574,27.318466601439756,41.123774330349214
2025-10-26,32.8576304960928,26.10523344807021,39.84645799801774
2025-10-27,32.83855779858859,26.369105820165924,39.929664405063164
2025-10-28,33.69766227335554,26.978356877185973,40.488424192656296
2025-10-29,33.43221579461467,26.480957703060167,39.96313323231235
2025-10-30,33.50983259880611,26.790898291881984,40.41924276906282
2025-10-31,32.90220036950242,26.028069270840454,39.92139845474188
2025-11-01,33.86901749121505,27.12872996476443,41.348201336650476
2025-11-02,32.86530746555533,25.799613119715357,39.49927704841396
2025-11-03,32.84623476805073,25.680105288215284,39.51924281934868
2025-11-04,33.705339242816386,26.964835526051697,41.16273515615626
2025-11-05,33.43989276407548,26.02222764765607,40.17480738369029
2025-11-06,33.51750956826505,26.762790730591895,40.92376617559679
2025-11-07,32.909877338962644,26.32061520210203,39.887199506083505
2025-11-08,33.87669446067484,27.01874320975277,41.04151481183217
2025-11-09,32.87298443501514,26.281459643594303,40.15653348067267
2025-11-10,32.853911737507474,25.89766950027195,39.40591212591094
2025-11-11,33.71301621227476,26.78674693248945,40.79981139857131
2025-11-12,33.44756973353447,26.428739255582833,40.049116259554104
2025-11-13,33.52518653772621,26.640319292605408,40.43047015758763
2025-11-14,32.91755430842238,25.93009016583355,40.15334597900013
2025-11-15,33.88437143013415,26.9448389939997,41.322761696920075
2025-11-16,32.88066140447494,25.923360928370272,39.4232793583217
2025-11-17,32.861588706969606,25.51223215420851,39.52746420231806
2025-11-18,33.720693181735605,26.96384754879194,40.87845383730584
2025-11-19,33.45524670299528,26.306865094826627,39.91305295497978
2025-11-20,33.53286350718586,26.848803846892388,40.63314367676855
2025-11-21,32.92523127788309,25.86003536068558,39.311614413015526
2025-11-22,33.892048399593456,26.93633944825687,40.624262487051965
2025-11-23,32.88833837393237,25.9901399849751,40.153976473131344
2025-11-24,32.869265676427425,25.642674571865374,39.87896200984452
2025-11-25,33.72837015119397,26.73500868206222,40.127673904008645
2025-11-26,33.46292367245434,26.45134243586542,39.93486024741952
2025-11-27,33.5405404766455,26.957371105161037,40.232129768399695
2025-11-28,32.93290824734283,25.160770598642898,39.923045676826504
2025-11-29,33.899725369053265,26.726979777339476,40.9300831964659
2025-11-30,32.8960153433898,25.856022646720312,39.72869719177476
2025-12-01,32.87694264588686,26.225068472507783,39.579657428844456
2025-12-02,33.7360471206573,26.955192108765278,40.772445943101864
2025-12-03,33.47060064191338,26.62584647210473,40.39775390764099
2025-12-04,33.548217446104445,26.398904284639183,40.44194387008814
2025-12-05,32.9405852168011,25.985254629186073,39.73918475944135
2025-12-06,33.90740233851417,26.725521370003797,40.450059843876325
2025-12-07,32.9036923128496,26.02334142433902,39.959705748649235
2025-12-08,32.884619615346296,25.977768915879473,40.54949785327664
